"river","answer"
8878,10.156432
8879,9.269676
8880,9.34176
8881,9.351693
8882,9.823492
8883,9.726885
8884,9.86124
8885,9.284825
8886,10.067838
8887,9.633508
8888,10.114544
8889,10.026792
8890,9.58342
8891,9.7801
8892,9.763416
8893,9.524403
8894,9.712248
8895,9.41091
8896,9.892352
8897,9.768906
8898,9.725514
8899,9.780001
8900,9.3984
8901,9.452862
8902,10.068162
8903,9.980263
8904,10.28412
8905,9.7955
8906,10.491268
8907,9.744258
8908,9.780984
8909,9.53263
8910,9.97029
8911,9.285262
8912,10.052736
8913,9.62604
8914,9.930196
8915,9.48556
8916,9.504456
8917,9.505522
8918,9.774128
8919,10.007118
8920,9.34816
8921,9.652522
8922,9.582228
8923,10.502371
8924,10.08412
8925,10.1745
8926,10.345234
8927,9.873262
8928,9.231552
8929,10.170131
8930,9.34078
8931,9.529377
8932,9.807336
8933,9.73697
8934,10.05075
8935,9.712345
8936,9.936832
8937,9.893259
8938,9.87649
8939,9.779266
8940,9.9681
8941,9.700985
8942,9.666302
8943,9.452751
8944,10.214048
8945,10.063125
8946,9.965844
8947,9.644866
8948,9.610152
8949,9.799155
8950,9.7376
8951,10.034071
8952,9.569688
8953,9.884112
8954,9.80463
8955,9.86841
8956,9.385888
8957,9.619818
8958,9.76422
8959,9.908654
8960,9.632
8961,10.018398
8962,9.965744
8963,9.482854
8964,9.134316
8965,10.246995
8966,9.755008
8967,9.424317
8968,9.81996
8969,9.821055
8970,9.99258
8971,9.903984
8972,9.851256
8973,9.475488
8974,9.8714
8975,9.693
8976,10.017216
8977,9.255287
8978,10.136162
8979,10.128312
8980,9.43798
8981,9.96891
8982,9.83529
8983,9.764521
8984,9.514056
8985,9.964365
8986,9.875614
8987,9.858739
8988,10.075548
8989,9.546318
8990,9.71819
8991,9.188802
8992,9.567488
8993,9.35272
8994,9.8934
8995,9.58867
8996,9.436804
8997,10.355547
8998,10.014774
8999,9.610932
9000,9.117
9001,9.595066
9002,9.641142
9003,9.804267
9004,9.787348
9005,10.30172
9006,9.645426
9007,9.943728
9008,9.557488
9009,9.684675
9010,9.73981
9011,10.09232
9012,9.390504
9013,9.310429
9014,10.303002
9015,9.655065
9016,9.529912
9017,9.909683
9018,9.550062
9019,9.596216
9020,9.80474
9021,9.814848
9022,9.752782
9023,9.699725
9024,10.133952
9025,9.810175
9026,9.684898
9027,10.272726
9028,9.696072
9029,9.796465
9030,9.51762
9031,9.220651
9032,9.420376
9033,9.710475
9034,9.9374
9035,9.730695
9036,10.02996
9037,10.012996
9038,9.887572
9039,9.861549
9040,9.72704
9041,9.691952
9042,9.99141
9043,9.76644
9044,9.975532
9045,9.38871
9046,9.353564
9047,9.761713
9048,9.527544
9049,9.510499
9050,9.8645
9051,9.793182
9052,9.739952
9053,9.813452
9054,9.995616
9055,9.65263
9056,9.789536
9057,9.917415
9058,9.87322
9059,10.263847
9060,10.0113
9061,10.184564
9062,9.931952
9063,9.715536
9064,9.825376
9065,9.763005
9066,9.546498
9067,9.565685
9068,9.485128
9069,9.631278
9070,9.92258
9071,9.506408
9072,9.761472
9073,9.717183
9074,9.854364
9075,9.74655
9076,9.584256
9077,9.558081
9078,10.194594
9079,9.496634
9080,9.8972
9081,9.871047
9082,9.926626
9083,9.964051
9084,9.710796
9085,9.48474
9086,9.803794
9087,9.868482
9088,10.623872
9089,9.916099
9090,9.86265
9091,9.672824
9092,9.946648
9093,9.63858
9094,9.63964
9095,9.904455
9096,9.5508
9097,9.442686
9098,9.889526
9099,10.172682
9100,9.8189
9101,9.956494
9102,9.848364
9103,10.168051
9104,9.295184
9105,9.332625
9106,9.324544
9107,10.163412
9108,9.681804
9109,10.092772
9110,10.23964
9111,9.848991
9112,9.822736
9113,9.905831
9114,9.651726
9115,9.55252
9116,9.93644
9117,9.946647
9118,9.537428
9119,9.930591
9120,9.804
9121,9.595292
9122,10.025078
9123,9.652134
9124,9.370348
9125,9.76375
9126,10.148112
9127,10.076208
9128,10.168592
9129,9.822804
9130,9.64128
9131,9.715384
9132,10.127388
9133,10.0463
9134,9.800782
9135,9.84753
9136,10.150096
9137,9.347151
9138,9.942144
9139,9.979788
9140,9.67926
9141,10.082523
9142,9.836792
9143,10.130444
9144,9.290304
9145,9.776005
9146,10.19779
9147,9.60435
9148,10.181724
9149,9.816877
9150,9.61665
9151,9.809872
9152,9.966528
9153,10.059147
9154,9.721548
9155,10.152895
9156,9.275028
9157,9.715577
9158,9.98222
9159,9.974151
9160,10.10348
9161,10.132066
9162,9.995742
9163,9.978507
9164,9.475576
9165,9.669075
9166,9.798454
9167,9.552014
9168,9.919776
9169,9.71914
9170,10.12368
9171,9.464472
9172,10.263468
9173,9.732553
9174,9.485916
9175,10.046625
9176,10.41476
9177,9.938691
9178,9.765392
9179,9.91332
9180,10.04292
9181,9.759403
9182,9.852286
9183,9.706431
9184,10.332
9185,9.60751
9186,9.856578
9187,9.655537
9188,9.776032
9189,9.951687
9190,9.90682
9191,9.917089
9192,10.175544
9193,9.28493
9194,9.92952
9195,9.85704
9196,9.93168
9197,9.978745
9198,9.694692
9199,10.128099
9200,9.6968
9201,10.1211
9202,9.735716
9203,9.515902
9204,9.673404
9205,9.90458
9206,10.191042
9207,10.514394
9208,10.018304
9209,9.724704
9210,9.66129
9211,8.980725
9212,10.04108
9213,9.692076
9214,9.693128
9215,9.43616
9216,9.704448
9217,10.009662
9218,9.835606
9219,9.633855
9220,9.8654
9221,10.041669
9222,9.59088
9223,9.840941
9224,9.574512
9225,9.57555
9226,9.668848
9227,9.540718
9228,9.87396
9229,9.579702
9230,9.97763
9231,9.747936
9232,9.961328
9233,9.990106
9234,9.732636
9235,10.056915
9236,9.642384
9237,9.735798
9238,10.124848
9239,9.922686
9240,9.59112
9241,10.118895
9242,10.02757
9243,10.028655
9244,9.780152
9245,9.63329
9246,10.03191
9247,9.922031
9248,9.701152
9249,9.757695
9250,9.90675
9251,10.129845
9252,9.649836
9253,9.761915
9254,9.80924
9255,9.60669
9256,9.39484
9257,9.858705
9258,9.637578
9259,9.768245
9260,9.98228
9261,9.937053
9262,10.336392
9263,9.716887
9264,9.421488
9265,10.089585
9266,9.488384
9267,9.63768
9268,9.814812
9269,10.01052
9270,9.90963
9271,9.845802
9272,9.883952
9273,9.755196
9274,10.164304
9275,9.840775
9276,9.87894
9277,9.685188
9278,9.92746
9279,9.613044
9280,9.90176
9281,9.392372
9282,9.829638
9283,9.728584
9284,9.961732
9285,9.684255
9286,9.963878
9287,9.56561
9288,9.510912
9289,9.651271
9290,9.8474
9291,9.467529
9292,9.961024
9293,9.75765
9294,10.028226
9295,10.066485
9296,9.57488
9297,9.743256
9298,9.288702
9299,9.633764
9300,9.2628
9301,9.905565
9302,10.018254
9303,9.721635
9304,9.611032
9305,9.93774
9306,9.929502
9307,9.735122
9308,9.736168
9309,9.616197
9310,10.06411
9311,9.655507
9312,9.814848
9313,9.564451
9314,9.695874
9315,9.65034
9316,9.82838
9317,9.754899
9318,9.700038
9319,9.393552
9320,9.85124
9321,10.2531
9322,9.713524
9323,9.873057
9324,10.312344
9325,9.763275
9326,10.090732
9327,9.588156
9328,10.363408
9329,9.440948
9330,9.22737
9331,10.310755
9332,9.555968
9333,9.874314
9334,9.763364
9335,9.811085
9336,10.0362
9337,10.037275
9338,9.720858
9339,9.946035
9340,9.68558
9341,10.050916
9342,9.846468
9343,10.081097
9344,9.848576
9345,9.99915
9346,9.57965
9347,9.823697
9348,10.067796
9349,9.797752
9350,9.8362
9351,9.491265
9352,9.707376
9353,9.521354
9354,10.092966
9355,9.86017
9356,9.814444
9357,9.946491
9358,9.797826
9359,9.564898
9360,9.65016
9361,9.679274
9362,9.755204
9363,10.037136
9364,9.5981
9365,10.20785
9366,9.853032
9367,9.751047
9368,10.314168
9369,9.921771
9370,9.97905
9371,9.848921
9372,10.046784
9373,9.56046
9374,10.039554
9375,9.815625
9376,10.21984
9377,9.686441
9378,9.771876
9379,9.979256
9380,9.06108
9381,10.253433
9382,9.973066
9383,9.467447
9384,9.749976
9385,10.17334
9386,10.352758
9387,9.922059
9388,10.261084
9389,10.280955
9390,10.17876
9391,9.86055
9392,10.077616
9393,10.003545
9394,10.483704
9395,9.817775
9396,10.636272
9397,9.998408
9398,9.802114
9399,9.86895
9400,10.0674
9401,9.645426
9402,9.881502
9403,9.826135
9404,10.334996
9405,9.95049
9406,9.622338
9407,9.924385
9408,9.8784
9409,9.681861
9410,9.57938
9411,9.815673
9412,9.74142
9413,9.836585
9414,9.376344
9415,9.932825
9416,9.51016
9417,10.029105
9418,9.709958
9419,10.134844
9420,9.7026
9421,10.221785
9422,9.676394
9423,9.554922
9424,9.631328
9425,10.0282
9426,10.425156
9427,10.822196
9428,10.059676
9429,10.051314
9430,10.03352
9431,9.704499
9432,9.847008
9433,10.055578
9434,10.575514
9435,9.878445
9436,9.983288
9437,9.333193
9438,10.070346
9439,9.637219
9440,10.1008
9441,9.960255
9442,10.452294
9443,9.905707
9444,9.850092
9445,10.304495
9446,10.15445
9447,9.768198
9448,9.854264
9449,10.138777
9450,10.0926
9451,9.658922
9452,9.773368
9453,9.500265
9454,10.049602
9455,9.672465
9456,9.531648
9457,10.336501
9458,9.713366
9459,10.556244
9460,10.41546
9461,9.621837
9462,9.954024
9463,9.803668
9464,9.359896
9465,9.871995
9466,9.787844
9467,9.798345
9468,9.695232
9469,9.857229
9470,9.9435
9471,9.717246
9472,9.689856
9473,9.615095
9474,9.890856
9475,9.579225
9476,9.599188
9477,9.315891
9478,10.04668
9479,9.706496
9480,9.59376
9481,9.727506
9482,9.643194
9483,10.478715
9484,10.299624
9485,9.437575
9486,9.846468
9487,9.923402
9488,9.82008
9489,10.124763
9490,9.72725
9491,9.804203
9492,9.188256
9493,10.185989
9494,9.997182
9495,9.941265
9496,10.379128
9497,9.791407
9498,9.896916
9499,9.840964
9500,9.6045
9501,9.225471
9502,10.100626
9503,9.968647
9504,9.275904
9505,10.141835
9506,10.152408
9507,9.839745
9508,9.954876
9509,9.898869
9510,9.96648
9511,9.834374
9512,9.740288
9513,10.207449
9514,10.389288
9515,9.36276
9516,10.32486
9517,10.202224
9518,9.698842
9519,10.023507
9520,10.11976
9521,10.292201
9522,10.33137
9523,9.922966
9524,10.019248
9525,9.7155
9526,9.697468
9527,9.736594
9528,9.918648
9529,10.014979
9530,9.79684
9531,9.750213
9532,9.81796
9533,10.324239
9534,9.858156
9535,9.620815
9536,10.270272
9537,10.099683
9538,9.68107
9539,10.11134
9540,10.15056
9541,9.626869
9542,10.124062
9543,9.657516
9544,10.221624
9545,9.9268
9546,10.147398
9547,9.632923
9548,9.815344
9549,9.634941
9550,10.11345
9551,9.608306
9552,9.924528
9553,10.12618
9554,9.907498
9555,10.09008
9556,10.492488
9557,9.671684
9558,9.596232
9559,9.520764
9560,9.54088
9561,9.790464
9562,10.001852
9563,9.534311
9564,9.975252
9565,9.60326
9566,10.025168
9567,10.102752
9568,9.8072
9569,9.741242
9570,9.77097
9571,9.925127
9572,9.945308
9573,9.735741
9574,9.545278
9575,9.63245
9576,9.920736
9577,9.749386
9578,10.028166
9579,10.182477
9580,10.07816
9581,9.734296
9582,9.735312
9583,10.483802
9584,9.584
9585,9.997155
9586,10.228262
9587,10.056763
9588,9.568824
9589,9.713657
9590,9.82016
9591,9.869139
9592,9.40016
9593,9.928755
9594,9.622782
9595,9.7869
9596,9.864688
9597,9.702567
9598,9.463628
9599,9.733386
9600,9.7824
9601,10.061848
9602,10.245334
9603,9.401337
9604,10.18024
9605,9.902755
9606,10.124724
9607,9.972066
9608,10.078792
9609,9.657045
9610,9.83103
9611,9.716721
9612,10.054152
9613,9.882164
9614,9.80628
9615,9.605385
9616,9.90448
9617,9.80934
9618,9.839214
9619,9.734428
9620,10.17796
9621,10.044324
9622,9.131278
9623,10.142642
9624,9.229416
9625,9.68275
9626,9.905154
9627,9.453714
9628,9.907212
9629,10.052676
9630,9.63
9631,9.891037
9632,9.34304
9633,9.873825
9634,9.980824
9635,9.394125
9636,9.741996
9637,9.849014
9638,9.609086
9639,10.053477
9640,9.48576
9641,9.573513
9642,9.969828
9643,10.289081
9644,9.672932
9645,9.29778
9646,9.462726
9647,10.052174
9648,9.918144
9649,9.706894
9650,10.0746
9651,10.172154
9652,9.4107
9653,10.357669
9654,9.180954
9655,10.166715
9656,9.926368
9657,9.328662
9658,9.542104
9659,9.929452
9660,9.9981
9661,9.941169
9662,9.662
9663,9.788619
9664,9.731648
9665,10.16758
9666,9.830322
9667,10.073014
9668,9.600324
9669,9.852711
9670,9.67967
9671,9.76771
9672,10.020192
9673,9.856787
9674,9.664326
9675,9.510525
9676,9.72438
9677,9.744739
9678,10.103832
9679,10.008086
9680,9.89296
9681,10.097283
9682,10.243556
9683,9.789513
9684,10.342512
9685,9.907755
9686,10.112184
9687,9.890427
9688,10.433976
9689,10.047493
9690,9.73845
9691,9.88482
9692,9.905224
9693,10.119492
9694,9.74247
9695,10.0828
9696,9.79296
9697,9.697
9698,9.581624
9699,9.825087
9700,10.3596
9701,9.972628
9702,9.711702
9703,9.615673
9704,10.082456
9705,10.55904
9706,9.638058
9707,9.891433
9708,10.106028
9709,9.699291
9710,9.72942
9711,9.555624
9712,9.974224
9713,10.043242
9714,10.141416
9715,9.9093
9716,9.706284
9717,9.794736
9718,9.37787
9719,10.117479
9720,9.68112
9721,9.662674
9722,9.86783
9723,9.616047
9724,9.57814
9725,9.66665
9726,9.473124
9727,10.349528
9728,10.253312
9729,9.806832
9730,9.87595
9731,9.740731
9732,9.87798
9733,9.723267
9734,9.607458
9735,9.75447
9736,9.862568
9737,9.805159
9738,10.390446
9739,9.203355
9740,9.48676
9741,9.477993
9742,9.88813
9743,9.684542
9744,10.32864
9745,9.520865
9746,9.979904
9747,10.03941
9748,10.069684
9749,9.758749
9750,9.828
9751,9.858261
9752,10.025056
9753,10.474722
9754,9.871048
9755,10.43785
9756,9.892584
9757,9.454533
9758,10.011708
9759,9.885867
9760,10.08208
9761,9.790283
9762,9.722952
9763,9.753237
9764,10.037392
9765,9.78453
9766,9.678106
9767,10.343253
9768,9.738696
9769,9.983918
9770,10.56137
9771,9.819855
9772,9.811088
9773,10.418018
9774,9.852192
9775,9.79455
9776,9.82488
9777,9.513021
9778,9.768222
9779,10.26795
9780,9.79956
9781,10.17224
9782,9.87982
9783,10.066707
9784,10.07752
9785,9.853495
9786,9.825144
9787,9.875083
9788,9.699908
9789,10.18056
9790,10.48509
9791,9.918283
9792,9.556992
9793,10.312029
9794,9.98988
9795,9.83418
9796,9.94294
9797,9.650045
9798,10.209516
9799,10.543724
9800,10.6722
9801,9.948015
9802,9.517742
9803,9.891227
9804,9.862824
9805,10.128565
9806,10.090374
9807,10.061982
9808,10.24936
9809,9.858045
9810,9.37836
9811,9.497048
9812,9.547076
9813,10.058325
9814,10.039722
9815,9.844445
9816,9.884712
9817,9.807183
9818,10.171448
9819,10.064475
9820,9.9182
9821,10.066525
9822,9.753246
9823,10.225743
9824,9.97136
9825,9.6678
9826,9.953738
9827,10.151291
9828,9.061416
9829,9.720881
9830,9.64323
9831,9.840831
9832,9.802504
9833,10.019827
9834,9.715992
9835,10.20873
9836,10.091736
9837,10.03374
9838,9.562536
9839,10.183365
9840,9.6924
9841,9.841
9842,9.881368
9843,9.596925
9844,9.883376
9845,9.60872
9846,10.161072
9847,9.669754
9848,10.251768
9849,9.592926
9850,10.17505
9851,10.166232
9852,9.822444
9853,9.715058
9854,9.883562
9855,9.63819
9856,9.6096
9857,9.896428
9858,10.163598
9859,10.628002
9860,10.1558
9861,10.127247
9862,9.61545
9863,10.119438
9864,9.725904
9865,10.0623
9866,9.461494
9867,10.005138
9868,9.42394
9869,9.602537
9870,9.71208
9871,10.098033
9872,9.704176
9873,9.458334
9874,9.469166
9875,9.963875
9876,9.471084
9877,9.77823
9878,9.33471
9879,9.720936
9880,10.10724
9881,10.167549
9882,9.911646
9883,10.070777
9884,9.824696
9885,9.64776
9886,9.955202
9887,10.173723
9888,9.848448
9889,9.98789
9890,9.83066
9891,9.584379
9892,10.04038
9893,9.754498
9894,9.636756
9895,10.15227
9896,9.638704
9897,9.441738
9898,9.898
9899,9.869303
9900,9.9792
9901,9.772287
9902,9.684156
9903,9.536589
9904,9.933712
9905,9.677185
9906,9.46023
9907,10.015977
9908,10.076436
9909,9.71082
9910,9.69198
9911,10.119131
9912,9.347016
9913,9.853522
9914,9.358816
9915,9.686955
9916,10.094488
9917,10.075672
9918,9.739476
9919,9.363536
9920,9.46368
9921,10.049973
9922,10.07083
9923,9.873385
9924,10.033164
9925,9.6074
9926,9.57859
9927,9.956781
9928,9.898216
9929,9.740349
9930,9.93993
9931,10.040241
9932,9.6837
9933,10.181325
9934,10.202218
9935,10.35227
9936,10.492416
9937,9.946937
9938,10.08707
9939,10.187475
9940,9.443
9941,10.53746
9942,10.101072
9943,10.092145
9944,9.784896
9945,10.1439
9946,9.607836
9947,9.628696
9948,10.266336
9949,9.939051
9950,9.7112
9951,9.941049
9952,9.862432
9953,9.544927
9954,9.834552
9955,9.307925
9956,10.175032
9957,10.016742
9958,10.137244
9959,9.729943
9960,9.52176
9961,9.931117
9962,10.579644
9963,9.703962
9964,10.123424
9965,9.616225
9966,10.175286
9967,10.056703
9968,9.838416
9969,10.118535
9970,10.13949
9971,9.951058
9972,9.812448
9973,9.723675
9974,10.12361
9975,9.83535
9976,10.135616
9977,10.406011
9978,9.618792
9979,10.358202
9980,9.45106
9981,9.941076
9982,9.991982
9983,9.953051
9984,10.173696
9985,9.435825
9986,10.375454
9987,10.016961
9988,9.718324
9989,10.138835
9990,10.36962
9991,9.821153
9992,9.612304
9993,9.69321
9994,9.564258
9995,10.1949
9996,9.94602
9997,10.126961
9998,9.69806
9999,9.79902
10000,10.09
